SMI-Family
ISIN;CH0009980894;;;;;;CH0000222130;;;;CH0004147150;CH0004147192;CH0004147242
SYMBOL;SMI ;;;;;;SMIC;;;;SSPRC;SSPRA;SSPRM
NAME;SMI®;;;;;;SMIC;;;;SMI® Current;SMI® Daily;SMI® Monthly
;Price-Index;;;;;;Total-Return;;;;Spread %;aver. Sp. %;aver. Sp. %
YTDPerf.%;-7.200;-7.700;-7.020;-7.460;-7.660;-7.680;-3.990;-4.500;-3.800;-4.260;-50.000;-33.340;-100.000;
Date;Open;Close;High;Low;Bid;Ask;  Open  ; Close  ; High   ;  Low   ;Close;Close;Close
13.03.2006;8002.81;8035.44;8054.34;7995.01;8033.34;8039.91;11115.34;11160.66;11186.91;11104.50;00.08;00.09;                                            ;
10.03.2006;7836.73;7970.64;7970.64;7831.66;7951.28;7958.42;10884.66;11070.65;11070.65;10877.62;00.09;00.09;                                            ;
09.03.2006;7878.73;7860.68;7893.79;7847.08;7847.47;7854.75;10942.99;10917.92;10963.92;10899.04;00.09;00.09;                                            ;
08.03.2006;7879.61;7831.52;7885.96;7779.49;7836.20;7842.59;10944.22;10877.43;10953.04;10805.16;00.08;00.09;                                            ;
07.03.2006;7878.15;7864.26;7880.86;7807.52;7855.38;7862.80;10939.95;10920.67;10943.72;10841.87;00.09;00.09;                                            ;
06.03.2006;7941.04;7917.18;7949.65;7913.59;7911.74;7918.99;11027.29;10994.15;11039.24;10989.17;00.09;00.09;                                            ;
03.03.2006;7902.47;7915.97;7952.21;7879.96;7913.00;7920.31;10973.73;10992.48;11042.79;10942.46;00.09;00.09;                                            ;
02.03.2006;7980.51;7926.22;7990.70;7917.91;7937.20;7944.79;11029.08;10973.99;11063.26;10962.48;00.10;00.09;                                            ;
01.03.2006;7891.75;7980.36;7980.60;7886.65;7967.47;7974.53;10906.40;11028.86;11029.19;10899.35;00.09;00.09;                                            ;
28.02.2006;7992.25;7892.63;8010.70;7873.17;7886.55;7893.98;11045.30;10907.62;11070.80;10880.73;00.09;00.09;00.09;
27.02.2006;7979.17;7995.05;7995.27;7923.23;7982.29;7989.42;11027.21;11049.17;11049.46;10949.91;00.09;00.09;                                            ;
24.02.2006;7988.91;7954.33;7995.95;7938.15;7945.78;7954.07;11040.68;10992.89;11050.41;10970.53;00.10;00.09;                                            ;
23.02.2006;8046.92;7983.75;8048.17;7983.75;7987.83;7994.82;11120.86;11033.56;11122.57;11033.56;00.09;00.09;                                            ;
22.02.2006;7984.38;8040.51;8046.65;7983.17;8034.99;8043.29;11034.41;11111.99;11120.48;11032.75;00.10;00.08;                                            ;
21.02.2006;7973.81;8002.56;8009.21;7968.12;7999.87;8006.83;11019.81;11059.54;11068.74;11011.95;00.09;00.09;                                            ;
20.02.2006;7917.09;7950.22;7956.17;7902.45;7946.93;7954.99;10941.42;10987.21;10995.44;10921.19;00.10;00.09;                                            ;
17.02.2006;7928.99;7917.12;7932.17;7885.45;7914.77;7921.68;10957.88;10941.47;10962.27;10897.70;00.09;00.09;                                            ;
16.02.2006;7848.73;7906.58;7906.58;7821.18;7891.45;7898.06;10846.95;10926.90;10926.90;10808.87;00.08;00.09;                                            ;
15.02.2006;7859.15;7797.20;7866.97;7789.05;7797.31;7803.89;10861.35;10775.74;10872.16;10764.47;00.08;00.09;                                            ;
14.02.2006;7899.06;7882.43;7938.23;7844.99;7870.59;7877.46;10916.51;10893.53;10970.65;10841.78;00.09;00.09;                                            ;
13.02.2006;7841.95;7889.28;7889.45;7813.05;7876.92;7883.24;10837.59;10903.00;10903.23;10797.64;00.08;00.09;                                            ;
10.02.2006;7876.06;7861.57;7903.29;7857.29;7864.62;7872.30;10884.73;10864.70;10922.36;10858.78;00.10;00.09;                                            ;
09.02.2006;7875.83;7873.61;7893.58;7859.46;7872.21;7879.32;10884.41;10881.34;10908.93;10861.78;00.09;00.09;                                            ;
08.02.2006;7788.83;7831.90;7867.99;7772.56;7841.03;7849.27;10764.17;10823.69;10873.58;10741.69;00.10;00.09;                                            ;
07.02.2006;7846.68;7837.34;7878.23;7810.52;7823.63;7831.10;10844.12;10831.21;10887.72;10794.14;00.10;00.09;                                            ;
06.02.2006;7842.13;7839.61;7901.34;7823.56;7837.10;7844.70;10837.83;10834.35;10919.66;10812.17;00.10;00.09;                                            ;
03.02.2006;7799.64;7840.79;7847.16;7788.75;7831.79;7839.32;10779.11;10835.98;10844.78;10764.06;00.10;00.09;                                            ;
02.02.2006;7859.98;7785.94;7874.87;7785.94;7795.18;7803.18;10862.50;10760.18;10883.07;10760.18;00.10;00.09;                                            ;
01.02.2006;7818.33;7836.17;7853.83;7807.30;7830.75;7838.15;10804.95;10829.60;10854.00;10789.69;00.09;00.09;                                            ;
31.01.2006;7814.51;7810.88;7832.44;7772.12;7798.91;7806.55;10799.66;10794.64;10824.44;10741.07;00.10;00.09;00.09;
30.01.2006;7797.83;7789.32;7821.11;7778.56;7795.02;7802.38;10776.61;10764.85;10808.78;10749.97;00.09;00.09;                                            ;
27.01.2006;7855.00;7779.42;7856.33;7774.38;7787.59;7796.04;10855.62;10751.17;10857.45;10744.20;00.11;00.09;                                            ;
26.01.2006;7716.19;7749.41;7752.15;7704.97;7743.71;7750.30;10663.78;10709.70;10713.48;10648.27;00.09;00.09;                                            ;
25.01.2006;7707.94;7682.69;7712.51;7657.23;7673.13;7679.76;10652.38;10617.49;10658.70;10582.30;00.09;00.09;                                            ;
24.01.2006;7706.44;7692.56;7752.97;7673.66;7675.37;7682.94;10650.30;10631.13;10714.61;10605.01;00.10;00.09;                                            ;
23.01.2006;7696.64;7702.66;7708.53;7593.15;7692.85;7699.16;10636.76;10645.09;10653.20;10493.74;00.08;00.09;                                            ;
20.01.2006;7761.83;7697.53;7804.35;7697.42;7701.77;7710.46;10726.85;10637.99;10785.62;10637.84;00.11;00.09;                                            ;
19.01.2006;7745.88;7771.61;7771.61;7713.83;7750.78;7757.86;10704.81;10740.37;10740.37;10660.52;00.09;00.09;                                            ;
18.01.2006;7672.52;7726.45;7748.38;7654.67;7723.82;7731.18;10603.43;10677.96;10708.26;10578.76;00.10;00.09;                                            ;
17.01.2006;7787.06;7785.63;7801.26;7766.70;7783.02;7791.19;10761.73;10759.74;10781.34;10733.58;00.10;00.09;                                            ;
16.01.2006;7781.16;7835.67;7837.11;7769.71;7831.21;7838.18;10753.56;10828.90;10830.89;10737.75;00.09;00.09;                                            ;
13.01.2006;7783.72;7802.50;7802.50;7734.65;7782.88;7791.04;10757.11;10783.06;10783.06;10689.30;00.11;00.09;                                            ;
12.01.2006;7759.54;7798.10;7801.05;7757.40;7792.06;7798.59;10723.69;10776.98;10781.06;10720.73;00.08;00.09;                                            ;
11.01.2006;7695.90;7752.06;7753.79;7687.08;7742.17;7749.21;10635.73;10713.36;10715.75;10623.55;00.09;00.09;                                            ;
10.01.2006;7690.40;7663.73;7703.08;7644.68;7654.12;7661.19;10628.14;10591.28;10645.67;10564.96;00.09;00.09;                                            ;
09.01.2006;7736.44;7715.59;7743.61;7709.81;7712.54;7719.32;10691.77;10662.95;10701.68;10654.96;00.09;00.09;                                            ;
06.01.2006;7704.35;7718.47;7720.66;7691.90;7699.75;7707.27;10647.42;10666.94;10669.96;10630.22;00.10;00.09;                                            ;
05.01.2006;7721.53;7703.32;7735.14;7681.76;7709.50;7716.57;10671.16;10645.99;10689.97;10616.20;00.09;00.09;                                            ;
04.01.2006;7691.01;7723.71;7726.63;7629.23;7720.46;7727.24;10628.98;10674.17;10678.21;10543.60;00.09;00.09;                                            ;
03.01.2006;7621.06;7628.56;7701.59;7583.94;7609.45;7616.32;10532.31;10542.68;10643.61;10481.01;00.09;00.09;                                            ;
30.12.2005;7603.81;7583.93;7622.54;7553.83;7567.49;7578.30;10508.47;10481.00;10534.36;10439.40;00.14;00.09;00.09;
29.12.2005;7579.12;7619.96;7635.08;7575.59;7612.32;7621.79;10474.35;10530.79;10551.68;10469.48;00.12;00.09;                                            ;
28.12.2005;7537.38;7559.13;7594.89;7523.19;7556.57;7564.52;10416.67;10446.73;10496.14;10397.05;00.11;00.09;                                            ;
27.12.2005;7500.67;7548.80;7556.72;7485.29;7547.53;7554.94;10365.93;10432.45;10443.40;10344.68;00.10;00.10;                                            ;
23.12.2005;7538.42;7497.84;7543.71;7484.80;7491.84;7498.64;10418.10;10362.02;10425.42;10344.01;00.09;00.09;                                            ;
22.12.2005;7538.36;7515.23;7555.45;7494.85;7517.34;7524.73;10418.02;10386.05;10441.64;10357.90;00.10;00.09;                                            ;
21.12.2005;7534.30;7547.53;7553.62;7528.39;7542.55;7549.23;10412.41;10430.70;10439.11;10404.24;00.09;00.09;                                            ;
20.12.2005;7511.12;7516.69;7526.28;7488.89;7510.79;7517.81;10380.38;10388.08;10401.33;10349.65;00.09;00.09;                                            ;
19.12.2005;7502.94;7532.89;7543.37;7472.79;7528.22;7534.72;10369.08;10410.46;10424.95;10327.40;00.09;00.09;                                            ;
16.12.2005;7501.57;7491.03;7515.09;7482.06;7486.94;7493.85;10367.18;10352.61;10385.87;10340.22;00.09;00.09;                                            ;
15.12.2005;7521.23;7457.96;7530.71;7443.89;7449.28;7456.57;10394.35;10306.91;10407.44;10287.46;00.10;00.09;                                            ;
14.12.2005;7590.76;7516.33;7596.38;7512.57;7514.25;7521.58;10490.44;10387.58;10498.20;10382.38;00.10;00.09;                                            ;
13.12.2005;7587.04;7577.38;7592.21;7548.50;7575.59;7583.02;10485.30;10471.95;10492.44;10432.03;00.10;00.09;                                            ;
12.12.2005;7600.37;7567.51;7622.29;7544.47;7562.23;7569.06;10503.72;10458.31;10534.01;10426.46;00.09;00.09;                                            ;
09.12.2005;7557.57;7567.39;7574.73;7529.73;7570.27;7576.61;10444.56;10458.15;10468.29;10406.10;00.08;00.09;                                            ;
08.12.2005;7544.74;7560.02;7560.02;7518.23;7552.38;7559.46;10426.83;10447.96;10447.96;10390.20;00.09;00.09;                                            ;
07.12.2005;7600.51;7588.81;7648.40;7576.72;7583.37;7590.91;10503.92;10487.74;10570.09;10471.04;00.10;00.09;                                            ;
06.12.2005;7573.06;7611.96;7632.78;7568.10;7609.27;7616.76;10465.97;10519.73;10548.51;10459.13;00.10;00.09;                                            ;
05.12.2005;7618.11;7584.81;7618.59;7558.91;7578.33;7585.75;10528.24;10482.21;10528.90;10446.43;00.10;00.09;                                            ;
02.12.2005;7565.46;7589.26;7589.72;7543.99;7573.09;7582.36;10455.47;10488.37;10489.01;10425.80;00.12;00.09;                                            ;
01.12.2005;7432.97;7536.94;7542.16;7424.45;7534.42;7542.81;10272.37;10416.06;10423.28;10260.59;00.11;00.09;                                            ;
30.11.2005;7438.34;7407.52;7439.61;7384.23;7431.39;7439.16;10279.79;10237.20;10281.54;10205.01;00.10;00.09;00.09;
29.11.2005;7419.59;7440.70;7470.97;7409.60;7424.60;7432.70;10253.88;10283.05;10324.88;10240.08;00.11;00.09;                                            ;
28.11.2005;7528.53;7427.48;7555.72;7427.48;7435.38;7442.81;10404.44;10264.78;10442.02;10264.78;00.10;00.09;                                            ;
25.11.2005;7469.26;7498.70;7506.45;7464.21;7498.09;7504.64;10322.52;10363.20;10373.93;10315.55;00.09;00.09;                                            ;
24.11.2005;7500.42;7473.85;7514.56;7430.07;7467.70;7475.89;10365.59;10328.86;10385.12;10268.37;00.11;00.09;                                            ;
23.11.2005;7479.01;7495.15;7508.18;7465.10;7483.27;7490.84;10336.00;10358.31;10376.31;10316.78;00.10;00.09;                                            ;
22.11.2005;7467.77;7467.73;7483.07;7441.27;7457.70;7465.14;10320.46;10320.41;10341.61;10283.84;00.10;00.09;                                            ;
21.11.2005;7449.55;7452.30;7457.10;7420.32;7449.44;7456.44;10295.29;10299.08;10305.72;10254.88;00.09;00.09;                                            ;
18.11.2005;7376.42;7431.38;7446.74;7376.42;7428.15;7434.80;10194.22;10270.17;10291.40;10194.22;00.09;00.09;                                            ;
